date,P,T,E,Qls,Qmm
10/08/2004 21:00,0,NA,0,2589,0.01013087
10/08/2004 22:00,0,NA,0,2614,0.010228696
10/08/2004 23:00,0,NA,0,2649,0.010365652
11/08/2004 00:00,0,NA,0,2654,0.010385217
11/08/2004 01:00,0,NA,0,2646,0.010353913
11/08/2004 02:00,0,NA,0,2637,0.010318696
11/08/2004 03:00,0,NA,0,2629,0.010287391
11/08/2004 04:00,0,NA,0,2624,0.010267826
11/08/2004 05:00,0,NA,0,2645,0.01035
11/08/2004 06:00,0.39,NA,0,2673,0.010459565
11/08/2004 07:00,0.43,NA,0.13,2700,0.010565217
11/08/2004 08:00,2.39,NA,0.23,2717,0.010631739
11/08/2004 09:00,5.23,NA,0.29,2784,0.010893913
11/08/2004 10:00,0.02,NA,0.36,2797,0.010944783
11/08/2004 11:00,0.01,NA,0.41,2803,0.010968261
11/08/2004 12:00,0,NA,0.43,2809,0.010991739
11/08/2004 13:00,0,NA,0.43,2814,0.011011304
11/08/2004 14:00,0,NA,0.41,2820,0.011034783
11/08/2004 15:00,0,NA,0.36,2826,0.011058261
11/08/2004 16:00,0,NA,0.29,2832,0.011081739
11/08/2004 17:00,0.08,NA,0.23,2838,0.011105217
11/08/2004 18:00,3.08,NA,0.13,2910,0.011386957
11/08/2004 19:00,4.35,NA,0,2946,0.011527826
11/08/2004 20:00,0.78,NA,0,2969,0.011617826
11/08/2004 21:00,1.05,NA,0,2994,0.011715652
11/08/2004 22:00,0.81,NA,0,3100,0.012130435
11/08/2004 23:00,1.4,NA,0,3229,0.012635217
12/08/2004 00:00,0.62,NA,0,3232,0.012646957
12/08/2004 01:00,0.49,NA,0,3213,0.012572609
12/08/2004 02:00,0.45,NA,0,3202,0.012529565
12/08/2004 03:00,0.57,NA,0,3350,0.013108696
12/08/2004 04:00,0.5,NA,0,3511,0.013738696
12/08/2004 05:00,0.6,NA,0,3545,0.013871739
12/08/2004 06:00,1.04,NA,0,3573,0.013981304
12/08/2004 07:00,1.13,NA,0.12,3601,0.01409087
12/08/2004 08:00,1.21,NA,0.22,3631,0.014208261
12/08/2004 09:00,1.44,NA,0.28,4138,0.016192174
12/08/2004 10:00,0.71,NA,0.34,4600,0.018
12/08/2004 11:00,0.8,NA,0.38,4431,0.017338696
12/08/2004 12:00,5.74,NA,0.41,4234,0.016567826
12/08/2004 13:00,0.62,NA,0.41,4073,0.015937826
12/08/2004 14:00,1.99,NA,0.38,4031,0.015773478
12/08/2004 15:00,0.84,NA,0.34,3998,0.015644348
12/08/2004 16:00,0.01,NA,0.28,3914,0.015315652
12/08/2004 17:00,0.07,NA,0.22,3774,0.014767826
12/08/2004 18:00,1.24,NA,0.12,3686,0.014423478
12/08/2004 19:00,0.07,NA,0,3696,0.014462609
12/08/2004 20:00,0,NA,0,3708,0.014509565
12/08/2004 21:00,0,NA,0,3763,0.014724783
12/08/2004 22:00,0,NA,0,4151,0.016243043
12/08/2004 23:00,0,NA,0,4501,0.017612609
13/08/2004 00:00,0,NA,0,4588,0.017953043
13/08/2004 01:00,0,NA,0,4476,0.017514783
13/08/2004 02:00,0.02,NA,0,4303,0.016837826
13/08/2004 03:00,0,NA,0,4229,0.016548261
13/08/2004 04:00,0,NA,0,4227,0.016540435
13/08/2004 05:00,0.04,NA,0,4225,0.016532609
13/08/2004 06:00,0,NA,0,4223,0.016524783
13/08/2004 07:00,0,NA,0.12,4221,0.016516957
13/08/2004 08:00,0,NA,0.2,4204,0.016450435
13/08/2004 09:00,0,NA,0.26,4165,0.016297826
13/08/2004 10:00,0,NA,0.32,4126,0.016145217
13/08/2004 11:00,0,NA,0.36,4088,0.015996522
13/08/2004 12:00,0,NA,0.39,4049,0.015843913
13/08/2004 13:00,0,NA,0.39,4010,0.015691304
13/08/2004 14:00,0,NA,0.36,3971,0.015538696
13/08/2004 15:00,0,NA,0.32,3933,0.01539
13/08/2004 16:00,0,NA,0.26,3823,0.014959565
13/08/2004 17:00,0,NA,0.2,3629,0.014200435
13/08/2004 18:00,0,NA,0.12,3537,0.013840435
13/08/2004 19:00,0,NA,0,3469,0.013574348
13/08/2004 20:00,0,NA,0,3461,0.013543043
13/08/2004 21:00,0,NA,0,3497,0.013683913
13/08/2004 22:00,0,NA,0,3533,0.013824783
13/08/2004 23:00,0,NA,0,3550,0.013891304
14/08/2004 00:00,0,NA,0,3519,0.01377
14/08/2004 01:00,0,NA,0,3486,0.01364087
14/08/2004 02:00,0,NA,0,3453,0.013511739
14/08/2004 03:00,0,NA,0,3425,0.013402174
14/08/2004 04:00,0,NA,0,3426,0.013406087
14/08/2004 05:00,0,NA,0,3432,0.013429565
14/08/2004 06:00,0.06,NA,0,3438,0.013453043
14/08/2004 07:00,0,NA,0.1,3444,0.013476522
14/08/2004 08:00,0,NA,0.19,3448,0.013492174
14/08/2004 09:00,0,NA,0.24,3435,0.013441304
14/08/2004 10:00,0,NA,0.29,3419,0.013378696
14/08/2004 11:00,0,NA,0.33,3403,0.013316087
14/08/2004 12:00,0,NA,0.35,3386,0.013249565
14/08/2004 13:00,0,NA,0.35,3370,0.013186957
14/08/2004 14:00,0.17,NA,0.33,3354,0.013124348
14/08/2004 15:00,0.22,NA,0.29,3338,0.013061739
14/08/2004 16:00,0,NA,0.24,3321,0.012995217
14/08/2004 17:00,0,NA,0.19,3305,0.012932609
14/08/2004 18:00,0.35,NA,0.1,3289,0.01287
14/08/2004 19:00,0.38,NA,0,3274,0.012811304
14/08/2004 20:00,0.02,NA,0,3279,0.01283087
14/08/2004 21:00,0.04,NA,0,3290,0.012873913
14/08/2004 22:00,0.29,NA,0,3301,0.012916957
14/08/2004 23:00,0.17,NA,0,3312,0.01296
15/08/2004 00:00,0,NA,0,3323,0.013003043
15/08/2004 01:00,0.03,NA,0,3334,0.013046087
15/08/2004 02:00,0.05,NA,0,3345,0.01308913
15/08/2004 03:00,0,NA,0,3356,0.013132174
15/08/2004 04:00,0,NA,0,3367,0.013175217
15/08/2004 05:00,0,NA,0,3378,0.013218261
15/08/2004 06:00,0.06,NA,0,3389,0.013261304
15/08/2004 07:00,0,NA,0.1,3400,0.013304348
15/08/2004 08:00,0,NA,0.18,3411,0.013347391
15/08/2004 09:00,0,NA,0.23,3422,0.013390435
15/08/2004 10:00,0,NA,0.28,3433,0.013433478
15/08/2004 11:00,0,NA,0.32,3394,0.01328087
15/08/2004 12:00,0,NA,0.34,3366,0.013171304
15/08/2004 13:00,0.01,NA,0.34,3362,0.013155652
15/08/2004 14:00,0.03,NA,0.32,3324,0.013006957
15/08/2004 15:00,0.02,NA,0.28,3329,0.013026522
15/08/2004 16:00,0,NA,0.23,3335,0.01305
15/08/2004 17:00,0,NA,0.18,3337,0.013057826
15/08/2004 18:00,0.09,NA,0.1,3324,0.013006957
15/08/2004 19:00,0,NA,0,3307,0.012940435
15/08/2004 20:00,0,NA,0,3290,0.012873913
15/08/2004 21:00,0,NA,0,3274,0.012811304
15/08/2004 22:00,0,NA,0,3257,0.012744783
15/08/2004 23:00,0,NA,0,3241,0.012682174
16/08/2004 00:00,0,NA,0,3220,0.0126
16/08/2004 01:00,0,NA,0,3191,0.012486522
16/08/2004 02:00,0,NA,0,3162,0.012373043
16/08/2004 03:00,0,NA,0,3138,0.01227913
16/08/2004 04:00,0,NA,0,3165,0.012384783
16/08/2004 05:00,0,NA,0,3204,0.012537391
16/08/2004 06:00,0,NA,0,3178,0.012435652
16/08/2004 07:00,0,NA,0.11,3106,0.012153913
16/08/2004 08:00,0,NA,0.19,3033,0.011868261
16/08/2004 09:00,0,NA,0.24,2828,0.011066087
16/08/2004 10:00,0,NA,0.3,2570,0.010056522
16/08/2004 11:00,0,NA,0.34,2528,0.009892174
16/08/2004 12:00,0,NA,0.36,2586,0.01011913
16/08/2004 13:00,0,NA,0.36,2626,0.010275652
16/08/2004 14:00,0,NA,0.34,2716,0.010627826
16/08/2004 15:00,0,NA,0.3,2766,0.010823478
16/08/2004 16:00,0,NA,0.24,2817,0.011023043
16/08/2004 17:00,0,NA,0.19,2851,0.011156087
16/08/2004 18:00,0,NA,0.11,2880,0.011269565
16/08/2004 19:00,0,NA,0,2908,0.01137913
16/08/2004 20:00,0,NA,0,2936,0.011488696
16/08/2004 21:00,0,NA,0,2965,0.011602174
16/08/2004 22:00,0,NA,0,2993,0.011711739
16/08/2004 23:00,0,NA,0,3021,0.011821304
17/08/2004 00:00,0,NA,0,3045,0.011915217
17/08/2004 01:00,0,NA,0,3063,0.011985652
17/08/2004 02:00,0,NA,0,3080,0.012052174
17/08/2004 03:00,0,NA,0,3096,0.012114783
17/08/2004 04:00,0,NA,0,3114,0.012185217
17/08/2004 05:00,0,NA,0,3130,0.012247826
17/08/2004 06:00,0.05,NA,0,3147,0.012314348
17/08/2004 07:00,0.1,NA,0.12,3152,0.012333913
17/08/2004 08:00,0.16,NA,0.2,3075,0.012032609
17/08/2004 09:00,0.03,NA,0.26,3083,0.012063913
17/08/2004 10:00,0,NA,0.32,3091,0.012095217
17/08/2004 11:00,0,NA,0.36,3099,0.012126522
17/08/2004 12:00,0,NA,0.39,3105,0.01215
17/08/2004 13:00,0,NA,0.39,3028,0.011848696
17/08/2004 14:00,0,NA,0.36,3076,0.012036522
17/08/2004 15:00,0,NA,0.32,3103,0.012142174
17/08/2004 16:00,0,NA,0.26,3108,0.012161739
17/08/2004 17:00,0,NA,0.2,3102,0.012138261
17/08/2004 18:00,0,NA,0.12,3084,0.012067826
17/08/2004 19:00,0,NA,0,3065,0.011993478
17/08/2004 20:00,0,NA,0,3047,0.011923043
17/08/2004 21:00,0,NA,0,3029,0.011852609
17/08/2004 22:00,0,NA,0,3010,0.011778261
17/08/2004 23:00,0,NA,0,2994,0.011715652
18/08/2004 00:00,0,NA,0,3002,0.011746957
18/08/2004 01:00,0,NA,0,3015,0.011797826
18/08/2004 02:00,0.05,NA,0,3028,0.011848696
18/08/2004 03:00,0,NA,0,3042,0.011903478
18/08/2004 04:00,0,NA,0,3055,0.011954348
18/08/2004 05:00,0.04,NA,0,3066,0.011997391
18/08/2004 06:00,0,NA,0,3048,0.011926957
18/08/2004 07:00,0,NA,0.12,3235,0.012658696
18/08/2004 08:00,0,NA,0.21,3595,0.014067391
18/08/2004 09:00,0,NA,0.27,3639,0.014239565
18/08/2004 10:00,0,NA,0.33,3578,0.01400087
18/08/2004 11:00,0,NA,0.37,3516,0.013758261
18/08/2004 12:00,0,NA,0.4,3454,0.013515652
18/08/2004 13:00,0,NA,0.4,3393,0.013276957
18/08/2004 14:00,0,NA,0.37,3331,0.013034348
18/08/2004 15:00,0.01,NA,0.33,3101,0.012134348
18/08/2004 16:00,0,NA,0.27,2729,0.010678696
18/08/2004 17:00,0,NA,0.21,2652,0.010377391
18/08/2004 18:00,0,NA,0.12,2677,0.010475217
18/08/2004 19:00,0,NA,0,2704,0.01058087
18/08/2004 20:00,0,NA,0,2730,0.010682609
18/08/2004 21:00,0.09,NA,0,2756,0.010784348
18/08/2004 22:00,0.18,NA,0,2782,0.010886087
18/08/2004 23:00,0.01,NA,0,2809,0.010991739
19/08/2004 00:00,0,NA,0,2835,0.011093478
19/08/2004 01:00,0.01,NA,0,2861,0.011195217
19/08/2004 02:00,0.1,NA,0,2888,0.01130087
19/08/2004 03:00,0.01,NA,0,2914,0.011402609
19/08/2004 04:00,0,NA,0,2940,0.011504348
19/08/2004 05:00,0.21,NA,0,2966,0.011606087
19/08/2004 06:00,0.18,NA,0,2993,0.011711739
19/08/2004 07:00,0.15,NA,0.11,3021,0.011821304
19/08/2004 08:00,0.26,NA,0.2,3359,0.013143913
19/08/2004 09:00,0.22,NA,0.25,3625,0.014184783
19/08/2004 10:00,0.27,NA,0.31,3614,0.014141739
19/08/2004 11:00,0.32,NA,0.35,3540,0.013852174
19/08/2004 12:00,0.34,NA,0.37,3466,0.013562609
19/08/2004 13:00,0.13,NA,0.37,3405,0.013323913
19/08/2004 14:00,0.09,NA,0.35,3380,0.013226087
19/08/2004 15:00,0,NA,0.31,3355,0.013128261
19/08/2004 16:00,0,NA,0.25,3331,0.013034348
19/08/2004 17:00,0.02,NA,0.2,3306,0.012936522
19/08/2004 18:00,0,NA,0.11,3282,0.012842609
19/08/2004 19:00,0,NA,0,3257,0.012744783
19/08/2004 20:00,0.02,NA,0,3233,0.01265087
19/08/2004 21:00,0.27,NA,0,3209,0.012556957
19/08/2004 22:00,0.02,NA,0,3184,0.01245913
19/08/2004 23:00,0,NA,0,3171,0.012408261
20/08/2004 00:00,0,NA,0,3172,0.012412174
20/08/2004 01:00,0,NA,0,3174,0.01242
20/08/2004 02:00,0.03,NA,0,3175,0.012423913
20/08/2004 03:00,0.03,NA,0,3177,0.012431739
20/08/2004 04:00,0,NA,0,3179,0.012439565
20/08/2004 05:00,0,NA,0,3157,0.012353478
20/08/2004 06:00,0,NA,0,3057,0.011962174
20/08/2004 07:00,0,NA,0.11,2952,0.011551304
20/08/2004 08:00,0,NA,0.2,2847,0.011140435
20/08/2004 09:00,0,NA,0.25,2741,0.010725652
20/08/2004 10:00,0,NA,0.31,2713,0.010616087
20/08/2004 11:00,0,NA,0.35,2788,0.010909565
20/08/2004 12:00,0,NA,0.37,2810,0.010995652
20/08/2004 13:00,0,NA,0.37,2811,0.010999565
20/08/2004 14:00,0,NA,0.35,2812,0.011003478
20/08/2004 15:00,0,NA,0.31,2812,0.011003478
20/08/2004 16:00,0,NA,0.25,2813,0.011007391
20/08/2004 17:00,0,NA,0.2,2813,0.011007391
20/08/2004 18:00,0,NA,0.11,2814,0.011011304
20/08/2004 19:00,0,NA,0,2814,0.011011304
20/08/2004 20:00,0,NA,0,2815,0.011015217
20/08/2004 21:00,0,NA,0,2816,0.01101913
20/08/2004 22:00,0,NA,0,2816,0.01101913
20/08/2004 23:00,0,NA,0,2817,0.011023043
21/08/2004 00:00,0,NA,0,2817,0.011023043
21/08/2004 01:00,0,NA,0,2818,0.011026957
21/08/2004 02:00,0,NA,0,2819,0.01103087
21/08/2004 03:00,0.02,NA,0,2819,0.01103087
21/08/2004 04:00,0.09,NA,0,2820,0.011034783
21/08/2004 05:00,0,NA,0,2820,0.011034783
21/08/2004 06:00,0.05,NA,0,2821,0.011038696
21/08/2004 07:00,0,NA,0.12,2821,0.011038696
21/08/2004 08:00,0,NA,0.21,2822,0.011042609
21/08/2004 09:00,0,NA,0.27,2823,0.011046522
21/08/2004 10:00,0,NA,0.33,2823,0.011046522
21/08/2004 11:00,0,NA,0.37,2824,0.011050435
21/08/2004 12:00,0,NA,0.4,2824,0.011050435
21/08/2004 13:00,0,NA,0.4,2825,0.011054348
21/08/2004 14:00,0,NA,0.37,2825,0.011054348
21/08/2004 15:00,0,NA,0.33,2826,0.011058261
21/08/2004 16:00,0,NA,0.27,2827,0.011062174
21/08/2004 17:00,0,NA,0.21,2827,0.011062174
21/08/2004 18:00,0,NA,0.12,2828,0.011066087
21/08/2004 19:00,0,NA,0,2828,0.011066087
21/08/2004 20:00,0,NA,0,2829,0.01107
21/08/2004 21:00,0,NA,0,2830,0.011073913
21/08/2004 22:00,0,NA,0,2829,0.01107
21/08/2004 23:00,0,NA,0,2825,0.011054348
22/08/2004 00:00,0,NA,0,2821,0.011038696
22/08/2004 01:00,0,NA,0,2817,0.011023043
22/08/2004 02:00,0,NA,0,2813,0.011007391
22/08/2004 03:00,0,NA,0,2809,0.010991739
22/08/2004 04:00,0,NA,0,2805,0.010976087
22/08/2004 05:00,0.05,NA,0,2801,0.010960435
22/08/2004 06:00,0.03,NA,0,2797,0.010944783
22/08/2004 07:00,1.39,NA,0.11,2793,0.01092913
22/08/2004 08:00,2.26,NA,0.2,2789,0.010913478
22/08/2004 09:00,0.12,NA,0.25,2785,0.010897826
22/08/2004 10:00,0,NA,0.31,2781,0.010882174
22/08/2004 11:00,0,NA,0.35,2777,0.010866522
22/08/2004 12:00,0,NA,0.37,2773,0.01085087
22/08/2004 13:00,0,NA,0.37,2769,0.010835217
22/08/2004 14:00,0,NA,0.35,2765,0.010819565
22/08/2004 15:00,0,NA,0.31,2761,0.010803913
22/08/2004 16:00,0,NA,0.25,2757,0.010788261
22/08/2004 17:00,0,NA,0.2,2753,0.010772609
22/08/2004 18:00,0,NA,0.11,2749,0.010756957
22/08/2004 19:00,0,NA,0,2745,0.010741304
22/08/2004 20:00,0,NA,0,2741,0.010725652
22/08/2004 21:00,0,NA,0,2737,0.01071
22/08/2004 22:00,0,NA,0,2733,0.010694348
22/08/2004 23:00,0,NA,0,2729,0.010678696
23/08/2004 00:00,0,NA,0,2725,0.010663043
23/08/2004 01:00,0,NA,0,2721,0.010647391
23/08/2004 02:00,0,NA,0,2717,0.010631739
23/08/2004 03:00,0,NA,0,2713,0.010616087
23/08/2004 04:00,0,NA,0,2709,0.010600435
23/08/2004 05:00,0,NA,0,2705,0.010584783
23/08/2004 06:00,0,NA,0,2701,0.01056913
23/08/2004 07:00,0,NA,0.1,2697,0.010553478
23/08/2004 08:00,0,NA,0.19,2693,0.010537826
23/08/2004 09:00,0,NA,0.24,2690,0.010526087
23/08/2004 10:00,0,NA,0.29,2688,0.010518261
23/08/2004 11:00,0,NA,0.33,2686,0.010510435
23/08/2004 12:00,0,NA,0.35,2684,0.010502609
23/08/2004 13:00,0,NA,0.35,2682,0.010494783
23/08/2004 14:00,0,NA,0.33,2680,0.010486957
23/08/2004 15:00,0,NA,0.29,2678,0.01047913
23/08/2004 16:00,0,NA,0.24,2677,0.010475217
23/08/2004 17:00,0,NA,0.19,2675,0.010467391
23/08/2004 18:00,0,NA,0.1,2673,0.010459565
23/08/2004 19:00,0,NA,0,2671,0.010451739
23/08/2004 20:00,0,NA,0,2669,0.010443913
23/08/2004 21:00,0,NA,0,2667,0.010436087
23/08/2004 22:00,0,NA,0,2666,0.010432174
23/08/2004 23:00,0,NA,0,2664,0.010424348
24/08/2004 00:00,0,NA,0,2662,0.010416522
24/08/2004 01:00,0,NA,0,2660,0.010408696
24/08/2004 02:00,0,NA,0,2658,0.01040087
24/08/2004 03:00,0,NA,0,2657,0.010396957
24/08/2004 04:00,0,NA,0,2655,0.01038913
24/08/2004 05:00,0,NA,0,2653,0.010381304
24/08/2004 06:00,0,NA,0,2651,0.010373478
24/08/2004 07:00,0,NA,0.11,2649,0.010365652
24/08/2004 08:00,0,NA,0.2,2647,0.010357826
24/08/2004 09:00,0,NA,0.25,2646,0.010353913
24/08/2004 10:00,0,NA,0.31,2644,0.010346087
24/08/2004 11:00,0,NA,0.35,2642,0.010338261
24/08/2004 12:00,0,NA,0.37,2640,0.010330435
24/08/2004 13:00,0,NA,0.37,2638,0.010322609
24/08/2004 14:00,0,NA,0.35,2636,0.010314783
24/08/2004 15:00,0,NA,0.31,2635,0.01031087
24/08/2004 16:00,0,NA,0.25,2633,0.010303043
24/08/2004 17:00,0,NA,0.2,2631,0.010295217
24/08/2004 18:00,0,NA,0.11,2629,0.010287391
24/08/2004 19:00,0,NA,0,2627,0.010279565
24/08/2004 20:00,0,NA,0,2625,0.010271739
24/08/2004 21:00,0,NA,0,2623,0.010263913
24/08/2004 22:00,0,NA,0,2622,0.01026
24/08/2004 23:00,0,NA,0,2620,0.010252174
25/08/2004 00:00,0,NA,0,2618,0.010244348
25/08/2004 01:00,0,NA,0,2616,0.010236522
25/08/2004 02:00,0,NA,0,2614,0.010228696
25/08/2004 03:00,0,NA,0,2612,0.01022087
25/08/2004 04:00,0,NA,0,2611,0.010216957
25/08/2004 05:00,0,NA,0,2609,0.01020913
25/08/2004 06:00,0,NA,0,2607,0.010201304
25/08/2004 07:00,0,NA,0.12,2605,0.010193478
25/08/2004 08:00,0,NA,0.2,2603,0.010185652
25/08/2004 09:00,0,NA,0.26,2601,0.010177826
25/08/2004 10:00,0,NA,0.32,2600,0.010173913
25/08/2004 11:00,0,NA,0.36,2598,0.010166087
25/08/2004 12:00,0,NA,0.39,2596,0.010158261
25/08/2004 13:00,0,NA,0.39,2594,0.010150435
25/08/2004 14:00,0,NA,0.36,2592,0.010142609
25/08/2004 15:00,0,NA,0.32,2591,0.010138696
25/08/2004 16:00,0,NA,0.26,2589,0.01013087
25/08/2004 17:00,0,NA,0.2,2587,0.010123043
25/08/2004 18:00,0,NA,0.12,2585,0.010115217
25/08/2004 19:00,0,NA,0,2583,0.010107391
25/08/2004 20:00,0,NA,0,2581,0.010099565
25/08/2004 21:00,0,NA,0,2580,0.010095652
25/08/2004 22:00,0,NA,0,2578,0.010087826
25/08/2004 23:00,0,NA,0,2576,0.01008
26/08/2004 00:00,0,NA,0,2574,0.010072174
26/08/2004 01:00,0,NA,0,2572,0.010064348
26/08/2004 02:00,0,NA,0,2570,0.010056522
26/08/2004 03:00,0,NA,0,2569,0.010052609
26/08/2004 04:00,0,NA,0,2567,0.010044783
26/08/2004 05:00,0,NA,0,2565,0.010036957
26/08/2004 06:00,0,NA,0,2563,0.01002913
26/08/2004 07:00,0,NA,0.12,2561,0.010021304
26/08/2004 08:00,0,NA,0.2,2559,0.010013478
26/08/2004 09:00,0,NA,0.26,2558,0.010009565
26/08/2004 10:00,0,NA,0.32,2556,0.010001739
26/08/2004 11:00,0,NA,0.36,2554,0.009993913
26/08/2004 12:00,0,NA,0.39,2552,0.009986087
26/08/2004 13:00,0,NA,0.39,2550,0.009978261
26/08/2004 14:00,0,NA,0.36,2548,0.009970435
26/08/2004 15:00,0,NA,0.32,2546,0.009962609
26/08/2004 16:00,0,NA,0.26,2545,0.009958696
26/08/2004 17:00,0,NA,0.2,2543,0.00995087
26/08/2004 18:00,0,NA,0.12,2541,0.009943043
26/08/2004 19:00,0,NA,0,2539,0.009935217
26/08/2004 20:00,0,NA,0,2537,0.009927391
26/08/2004 21:00,0,NA,0,2535,0.009919565
26/08/2004 22:00,0,NA,0,2534,0.009915652
26/08/2004 23:00,0,NA,0,2532,0.009907826
27/08/2004 00:00,0,NA,0,2530,0.0099
27/08/2004 01:00,0,NA,0,2528,0.009892174
27/08/2004 02:00,0,NA,0,2526,0.009884348
27/08/2004 03:00,0,NA,0,2524,0.009876522
27/08/2004 04:00,0,NA,0,2523,0.009872609
27/08/2004 05:00,0,NA,0,2521,0.009864783
27/08/2004 06:00,0,NA,0,2519,0.009856957
27/08/2004 07:00,0,NA,0.12,2517,0.00984913
27/08/2004 08:00,0,NA,0.21,2515,0.009841304
27/08/2004 09:00,0,NA,0.27,2513,0.009833478
27/08/2004 10:00,0,NA,0.33,2512,0.009829565
27/08/2004 11:00,0,NA,0.37,2510,0.009821739
27/08/2004 12:00,0,NA,0.4,2508,0.009813913
27/08/2004 13:00,0,NA,0.4,2506,0.009806087
27/08/2004 14:00,0,NA,0.37,2504,0.009798261
27/08/2004 15:00,0,NA,0.33,2502,0.009790435
27/08/2004 16:00,0,NA,0.27,2501,0.009786522
27/08/2004 17:00,0,NA,0.21,2523,0.009872609
27/08/2004 18:00,0,NA,0.12,2557,0.010005652
27/08/2004 19:00,0,NA,0,2591,0.010138696
27/08/2004 20:00,0,NA,0,2626,0.010275652
27/08/2004 21:00,0,NA,0,2660,0.010408696
27/08/2004 22:00,0,NA,0,2691,0.01053
27/08/2004 23:00,0,NA,0,2682,0.010494783
28/08/2004 00:00,0,NA,0,2660,0.010408696
28/08/2004 01:00,0,NA,0,2638,0.010322609
28/08/2004 02:00,0,NA,0,2616,0.010236522
28/08/2004 03:00,0,NA,0,2595,0.010154348
28/08/2004 04:00,0,NA,0,2573,0.010068261
28/08/2004 05:00,0,NA,0,2551,0.009982174
28/08/2004 06:00,0,NA,0,2529,0.009896087
28/08/2004 07:00,0,NA,0.12,2507,0.00981
28/08/2004 08:00,0,NA,0.22,2486,0.009727826
28/08/2004 09:00,0,NA,0.28,2467,0.009653478
28/08/2004 10:00,0,NA,0.34,2490,0.009743478
28/08/2004 11:00,0,NA,0.38,2524,0.009876522
28/08/2004 12:00,0,NA,0.41,2531,0.009903913
28/08/2004 13:00,0,NA,0.41,2531,0.009903913
28/08/2004 14:00,0,NA,0.38,2532,0.009907826
28/08/2004 15:00,0,NA,0.34,2533,0.009911739
28/08/2004 16:00,0,NA,0.28,2533,0.009911739
28/08/2004 17:00,0,NA,0.22,2534,0.009915652
28/08/2004 18:00,0,NA,0.12,2535,0.009919565
28/08/2004 19:00,0,NA,0,2535,0.009919565
28/08/2004 20:00,0,NA,0,2536,0.009923478
28/08/2004 21:00,0,NA,0,2537,0.009927391
28/08/2004 22:00,0,NA,0,2537,0.009927391
28/08/2004 23:00,0,NA,0,2538,0.009931304
29/08/2004 00:00,0,NA,0,2538,0.009931304
29/08/2004 01:00,0,NA,0,2539,0.009935217
29/08/2004 02:00,0.03,NA,0,2540,0.00993913
29/08/2004 03:00,0,NA,0,2542,0.009946957
29/08/2004 04:00,0.07,NA,0,2546,0.009962609
29/08/2004 05:00,0,NA,0,2549,0.009974348
29/08/2004 06:00,0,NA,0,2552,0.009986087
29/08/2004 07:00,0,NA,0.12,2555,0.009997826
29/08/2004 08:00,0,NA,0.22,2559,0.010013478
29/08/2004 09:00,0,NA,0.28,2558,0.010009565
29/08/2004 10:00,0,NA,0.34,2555,0.009997826
29/08/2004 11:00,0,NA,0.38,2551,0.009982174
29/08/2004 12:00,0,NA,0.41,2548,0.009970435
29/08/2004 13:00,0,NA,0.41,2545,0.009958696
29/08/2004 14:00,0,NA,0.38,2542,0.009946957
29/08/2004 15:00,0,NA,0.34,2538,0.009931304
29/08/2004 16:00,0,NA,0.28,2535,0.009919565
29/08/2004 17:00,0,NA,0.22,2532,0.009907826
29/08/2004 18:00,0,NA,0.12,2529,0.009896087
29/08/2004 19:00,0,NA,0,2525,0.009880435
29/08/2004 20:00,0,NA,0,2522,0.009868696
29/08/2004 21:00,0,NA,0,2519,0.009856957
29/08/2004 22:00,0,NA,0,2515,0.009841304
29/08/2004 23:00,0,NA,0,2512,0.009829565
30/08/2004 00:00,0,NA,0,2509,0.009817826
30/08/2004 01:00,0,NA,0,2506,0.009806087
30/08/2004 02:00,0,NA,0,2502,0.009790435
30/08/2004 03:00,0,NA,0,2499,0.009778696
30/08/2004 04:00,0,NA,0,2496,0.009766957
30/08/2004 05:00,0,NA,0,2493,0.009755217
30/08/2004 06:00,0,NA,0,2489,0.009739565
30/08/2004 07:00,0,NA,0.12,2486,0.009727826
30/08/2004 08:00,0,NA,0.22,2483,0.009716087
30/08/2004 09:00,0,NA,0.28,2471,0.00966913
30/08/2004 10:00,0,NA,0.34,2455,0.009606522
30/08/2004 11:00,0,NA,0.38,2474,0.00968087
30/08/2004 12:00,0,NA,0.41,2454,0.009602609
30/08/2004 13:00,0,NA,0.41,2443,0.009559565
30/08/2004 14:00,0,NA,0.38,2433,0.009520435
30/08/2004 15:00,0,NA,0.34,2422,0.009477391
30/08/2004 16:00,0,NA,0.28,2411,0.009434348
30/08/2004 17:00,0,NA,0.22,2401,0.009395217
30/08/2004 18:00,0,NA,0.12,2390,0.009352174
30/08/2004 19:00,0,NA,0,2379,0.00930913
30/08/2004 20:00,0,NA,0,2369,0.00927
30/08/2004 21:00,0,NA,0,2358,0.009226957
30/08/2004 22:00,0,NA,0,2347,0.009183913
30/08/2004 23:00,0,NA,0,2343,0.009168261
31/08/2004 00:00,0,NA,0,2349,0.009191739
31/08/2004 01:00,0,NA,0,2356,0.00921913
31/08/2004 02:00,0,NA,0,2363,0.009246522
31/08/2004 03:00,0,NA,0,2370,0.009273913
31/08/2004 04:00,0,NA,0,2377,0.009301304
31/08/2004 05:00,0,NA,0,2384,0.009328696
31/08/2004 06:00,0,NA,0,2391,0.009356087
31/08/2004 07:00,0,NA,0.11,2398,0.009383478
31/08/2004 08:00,0,NA,0.2,2405,0.00941087
31/08/2004 09:00,0,NA,0.25,2413,0.009442174
